epoch,train_loss,val_loss
1,0.35693782567977905,0.27206435799598694
2,0.24566833674907684,0.2935485541820526
3,0.21091552078723907,0.20571590960025787
4,0.1965213567018509,0.20588873326778412
5,0.18081499636173248,0.2187490612268448
6,0.1682310253381729,0.18755215406417847
7,0.15658091008663177,0.1885603666305542
8,0.14748962223529816,0.20101884007453918
9,0.1397688239812851,0.20138438045978546
10,0.13282114267349243,0.19113998115062714
11,0.12306869775056839,0.2063051462173462
12,0.1135878786444664,0.2174706608057022
13,0.10374654084444046,0.20454178750514984
14,0.09364625066518784,0.24804283678531647
15,0.0884338989853859,0.24101033806800842
16,0.07975668460130692,0.24393141269683838
