epoch,train_loss,val_loss
1,0.4431135654449463,0.8330618143081665
2,0.37415021657943726,0.34517303109169006
3,0.350140780210495,0.3403525948524475
4,0.3355240225791931,0.3469167649745941
5,0.3236427307128906,0.342788964509964
6,0.3149779438972473,0.337259978055954
7,0.3045521080493927,0.35533273220062256
8,0.29738956689834595,0.36971399188041687
9,0.2885872721672058,0.35121288895606995
10,0.2808365821838379,0.3728167712688446
11,0.26959142088890076,0.34707364439964294
12,0.2622014582157135,0.34835493564605713
13,0.25557535886764526,0.37591513991355896
14,0.2450813353061676,0.37523216009140015
15,0.23706471920013428,0.3851180672645569
