epoch,train_loss,val_loss
1,0.3743644058704376,0.3566177487373352
2,0.25130918622016907,0.2213796228170395
3,0.2129877805709839,0.22478361427783966
4,0.19117970764636993,0.19501397013664246
5,0.17545010149478912,0.2060314416885376
6,0.15982164442539215,0.2137993574142456
7,0.14516960084438324,0.2462015450000763
8,0.13149972259998322,0.23845286667346954
9,0.12003345042467117,0.2245558798313141
10,0.10493219643831253,0.2516952157020569
11,0.08930893242359161,0.2452770173549652
12,0.07684636116027832,0.2674914300441742
13,0.06645648926496506,0.30528512597084045
14,0.05782369151711464,0.3245489299297333
15,0.04886489734053612,0.34496447443962097
16,0.042904049158096313,0.3476857841014862
17,0.036799635738134384,0.3419237732887268
