epoch,train_loss,val_loss
1,0.42192164063453674,0.39461231231689453
2,0.3411697745323181,0.314526230096817
3,0.32005825638771057,0.3292529881000519
4,0.3021349310874939,0.2887873351573944
5,0.28564995527267456,0.29884636402130127
6,0.27172333002090454,0.3100709021091461
7,0.26007628440856934,0.3043535649776459
8,0.2547551691532135,0.3048155605792999
9,0.2574559152126312,0.30045434832572937
10,0.2393486052751541,0.28865721821784973
11,0.2298325151205063,0.35003310441970825
12,0.22683313488960266,0.3424704074859619
13,0.21158058941364288,0.31475284695625305
