epoch,train_loss,val_loss
1,0.3550370931625366,0.26519566774368286
2,0.23005402088165283,0.22509153187274933
3,0.1975518763065338,0.1993963122367859
4,0.18093976378440857,0.19706611335277557
5,0.1630302518606186,0.31172996759414673
6,0.1486336588859558,0.2072843313217163
7,0.1316063553094864,0.20710526406764984
8,0.11667080968618393,0.21753846108913422
9,0.10185607522726059,0.24249312281608582
10,0.08723074942827225,0.24817050993442535
11,0.07444307208061218,0.25954896211624146
12,0.06292944401502609,0.31960487365722656
13,0.055410515516996384,0.35842767357826233
14,0.046380285173654556,0.36196795105934143
