epoch,train_loss,val_loss
1,0.4235411286354065,0.5254383087158203
2,0.3627782166004181,0.5686488747596741
3,0.3432028591632843,0.41967079043388367
4,0.33197250962257385,0.32284221053123474
5,0.31908488273620605,0.34040459990501404
6,0.31306469440460205,0.35788652300834656
7,0.3046615719795227,0.3635079562664032
8,0.29447275400161743,0.33788564801216125
9,0.293891578912735,0.33915311098098755
10,0.2904934883117676,0.36324822902679443
11,0.30101898312568665,0.36075344681739807
12,0.2788785398006439,0.33116579055786133
13,0.26719072461128235,0.3700518310070038
14,0.26040998101234436,0.33952343463897705
15,0.25104543566703796,0.418207049369812
