epoch,train_loss,val_loss
1,0.42957818508148193,0.3481152355670929
2,0.327554851770401,0.3102581202983856
3,0.354098916053772,0.33647093176841736
4,0.3061729073524475,0.31900903582572937
5,0.282964825630188,0.29049044847488403
6,0.2556976079940796,0.3152071535587311
7,0.25459080934524536,0.2493581920862198
8,0.23089757561683655,0.2649063467979431
9,0.21817553043365479,0.23000316321849823
10,0.2097359448671341,0.26271623373031616
11,0.22227232158184052,0.23388853669166565
12,0.19680581986904144,0.2766757011413574
