epoch,train_loss,val_loss
1,0.43645456433296204,0.3757970929145813
2,0.36462900042533875,0.35619354248046875
3,0.3479453921318054,0.3269956409931183
4,0.3324342370033264,0.3301990032196045
5,0.3214205205440521,0.3657418191432953
6,0.31354451179504395,0.32609981298446655
7,0.30682623386383057,0.32669883966445923
8,0.30076712369918823,0.32735201716423035
9,0.2945202887058258,0.33356359601020813
10,0.2895883023738861,0.32101911306381226
11,0.28225910663604736,0.33143484592437744
12,0.27935078740119934,0.32400867342948914
13,0.28688010573387146,0.3312004506587982
