epoch,train_loss,val_loss
1,0.31097522377967834,0.296352744102478
2,0.2185671031475067,0.2011072337627411
3,0.18570102751255035,0.18917176127433777
4,0.16594985127449036,0.19513747096061707
5,0.1496249884366989,0.19433379173278809
6,0.13160952925682068,0.21337957680225372
7,0.11474784463644028,0.25682124495506287
8,0.09882207214832306,0.22594010829925537
9,0.08464935421943665,0.2529258131980896
10,0.07270260900259018,0.302164763212204
11,0.060980670154094696,0.3268813490867615
12,0.05375133082270622,0.3177048861980438
13,0.04629575088620186,0.32281693816185
14,0.03878750652074814,0.3429873585700989
15,0.035160865634679794,0.3514802157878876
