epoch,train_loss,val_loss
1,0.3675766587257385,0.24573475122451782
2,0.24041485786437988,0.2196403592824936
3,0.2147102802991867,0.20207133889198303
4,0.18874533474445343,0.20095191895961761
5,0.17102891206741333,0.1963595449924469
6,0.15794441103935242,0.20077167451381683
7,0.14472101628780365,0.1976224184036255
8,0.12625755369663239,0.20838430523872375
9,0.12186640501022339,0.21904505789279938
10,0.09441175311803818,0.2712782919406891
11,0.07940375804901123,0.2602517604827881
12,0.06815660744905472,0.3017377555370331
13,0.056421391665935516,0.3341400623321533
14,0.05059278383851051,0.3133440911769867
