epoch,train_loss,val_loss
1,0.2966335713863373,0.22945135831832886
2,0.2126767933368683,0.2050812691450119
3,0.19007588922977448,0.19928397238254547
4,0.17603911459445953,0.19793349504470825
5,0.16330796480178833,0.19443920254707336
6,0.14941883087158203,0.19425268471240997
7,0.13532501459121704,0.20902782678604126
8,0.12128491699695587,0.20458541810512543
9,0.10752015560865402,0.22277525067329407
10,0.0968092828989029,0.2502318024635315
11,0.0877959281206131,0.25741735100746155
12,0.07772130519151688,0.2638741135597229
