epoch,train_loss,val_loss
1,0.41091105341911316,0.9260953664779663
2,0.3371478319168091,0.3399699032306671
3,0.31558889150619507,0.3538335859775543
4,0.301079124212265,0.29555588960647583
5,0.2992938458919525,0.31452369689941406
6,0.2809641659259796,0.2873736321926117
7,0.264751672744751,0.28889739513397217
8,0.2520696520805359,0.27469882369041443
9,0.24184758961200714,0.27790990471839905
10,0.23049049079418182,0.27260422706604004
11,0.23206312954425812,0.29056182503700256
12,0.21537134051322937,0.2510071396827698
13,0.1949390172958374,0.26677364110946655
14,0.17995114624500275,0.23691490292549133
15,0.16811954975128174,0.2760351896286011
16,0.15253107249736786,0.2636241018772125
17,0.14286307990550995,0.32587847113609314
