epoch,train_loss,val_loss
1,0.290274053812027,0.23388494551181793
2,0.209214985370636,0.19973142445087433
3,0.1882476657629013,0.19121474027633667
4,0.1734815388917923,0.18375788629055023
5,0.1629641205072403,0.18049807846546173
6,0.1523384153842926,0.17727038264274597
7,0.1405845582485199,0.1774817705154419
8,0.1294277310371399,0.21581105887889862
9,0.11797196418046951,0.18658016622066498
10,0.10669025033712387,0.1972993016242981
11,0.09758765250444412,0.2209455519914627
12,0.08855574578046799,0.23133505880832672
