epoch,train_loss,val_loss
1,0.3242441713809967,0.28955698013305664
2,0.2192440778017044,0.1968095302581787
3,0.19187287986278534,0.1900891661643982
4,0.17571566998958588,0.1970147043466568
5,0.16225393116474152,0.19507303833961487
6,0.15064407885074615,0.19690370559692383
7,0.13743512332439423,0.19379526376724243
8,0.12365905195474625,0.21275967359542847
9,0.12327485531568527,0.20518037676811218
10,0.10476923733949661,0.20282107591629028
11,0.08652526885271072,0.21913014352321625
12,0.07480255514383316,0.24864035844802856
13,0.06574247777462006,0.26714733242988586
