epoch,train_loss,val_loss
1,0.34546932578086853,0.25739556550979614
2,0.22783073782920837,0.21806587278842926
3,0.20286725461483002,0.2112114578485489
4,0.1849021464586258,0.186937615275383
5,0.1713176816701889,0.18727579712867737
6,0.1622515469789505,0.18235181272029877
7,0.15135297179222107,0.20464740693569183
8,0.14147722721099854,0.19902455806732178
9,0.1320096254348755,0.18769486248493195
10,0.12198034673929214,0.19991205632686615
11,0.11608123779296875,0.19667354226112366
12,0.10697057098150253,0.19600406289100647
13,0.09338805824518204,0.21820276975631714
14,0.08445000648498535,0.23059040307998657
15,0.08105072379112244,0.2362273782491684
