epoch,train_loss,val_loss
1,0.3892689645290375,0.2851788401603699
2,0.25490617752075195,0.23152831196784973
3,0.21602308750152588,0.20910632610321045
4,0.19730307161808014,0.3690946400165558
5,0.18298202753067017,0.1934288591146469
6,0.17392301559448242,0.1939878761768341
7,0.16516970098018646,0.18972936272621155
8,0.15309205651283264,0.18986563384532928
9,0.14672359824180603,0.1880728006362915
10,0.13694632053375244,0.19379682838916779
11,0.12956088781356812,0.20601698756217957
12,0.12444908916950226,0.19427314400672913
13,0.1146600991487503,0.20263820886611938
14,0.10794980823993683,0.22376589477062225
15,0.1018095463514328,0.21988393366336823
16,0.09499979019165039,0.22590206563472748
17,0.08643227815628052,0.25167718529701233
