epoch,train_loss,val_loss
1,0.285408079624176,0.22551921010017395
2,0.20708677172660828,0.20700593292713165
3,0.18413984775543213,0.18662813305854797
4,0.1689397245645523,0.18890242278575897
5,0.15626807510852814,0.1861933320760727
6,0.1436336189508438,0.18639571964740753
7,0.13167604804039001,0.18981464207172394
8,0.11993685364723206,0.20073959231376648
9,0.10885551571846008,0.21808336675167084
10,0.09903554618358612,0.22044511139392853
11,0.08917206525802612,0.25199761986732483
12,0.08050751686096191,0.23497523367404938
13,0.07322994619607925,0.23783785104751587
14,0.06535688787698746,0.23941725492477417
15,0.059503015130758286,0.2573539614677429
16,0.05478573963046074,0.2799101769924164
17,0.049430690705776215,0.3133731484413147
18,0.045900508761405945,0.3108691871166229
19,0.04382086545228958,0.29275891184806824
