epoch,train_loss,val_loss
1,0.3328165113925934,0.25137192010879517
2,0.2240874320268631,0.20929476618766785
3,0.19435009360313416,0.19171841442584991
4,0.17794084548950195,0.19409693777561188
5,0.1662379503250122,0.19259603321552277
6,0.15535788238048553,0.2223353236913681
7,0.14194966852664948,0.20209749042987823
8,0.13099509477615356,0.20579732954502106
9,0.12004096806049347,0.21424750983715057
10,0.10742848366498947,0.22260743379592896
11,0.09513363987207413,0.2160697728395462
12,0.08257079869508743,0.23326852917671204
