epoch,train_loss,val_loss
1,0.34780386090278625,0.2575514316558838
2,0.23001576960086823,0.2515992820262909
3,0.20351636409759521,0.1925579309463501
4,0.18273873627185822,0.21385309100151062
5,0.16952374577522278,0.1998569369316101
6,0.1570034772157669,0.212809219956398
7,0.14638778567314148,0.20599330961704254
8,0.13572201132774353,0.2208842933177948
9,0.12822076678276062,0.23042014241218567
10,0.11982078105211258,0.20574449002742767
11,0.10710540413856506,0.23969067633152008
12,0.09916652739048004,0.2145274132490158
13,0.08779050409793854,0.24298721551895142
14,0.08328782767057419,0.22124341130256653
15,0.07509315758943558,0.24690522253513336
16,0.06593062728643417,0.25616756081581116
17,0.057547904551029205,0.265200138092041
18,0.05138707533478737,0.26334789395332336
19,0.04605620354413986,0.27590125799179077
20,0.042104322463274,0.28829964995384216
21,0.03976673260331154,0.3031177520751953
22,0.06898998469114304,0.28322330117225647
23,0.03388282656669617,0.3438453674316406
