epoch,train_loss,val_loss
1,0.340200811624527,0.25485873222351074
2,0.22755026817321777,0.19963490962982178
3,0.19426895678043365,0.20210549235343933
4,0.17596140503883362,0.1897682249546051
5,0.16037388145923615,0.1865633875131607
6,0.1434280276298523,0.19805604219436646
7,0.12641148269176483,0.2746551036834717
8,0.11199457198381424,0.2063142955303192
9,0.09477799385786057,0.2270812839269638
10,0.080289825797081,0.25756239891052246
11,0.06719078123569489,0.30344241857528687
12,0.058708325028419495,0.28383421897888184
13,0.05001646280288696,0.2762632668018341
14,0.04093287140130997,0.317836731672287
15,0.03615583851933479,0.3182540833950043
16,0.030559532344341278,0.3697938621044159
