fold,epoch,train_loss,val_loss
0,1,0.32125964760780334,0.24773114919662476
0,2,0.221661776304245,0.21397611498832703
0,3,0.1916622370481491,0.19036291539669037
0,4,0.17078256607055664,0.18799223005771637
0,5,0.14989438652992249,0.2034696340560913
0,6,0.127893328666687,0.21706253290176392
0,7,0.1088879331946373,0.2345598340034485
1,1,0.32684096693992615,0.25972601771354675
1,2,0.21687205135822296,0.19783693552017212
1,3,0.1864369809627533,0.19259098172187805
1,4,0.16528864204883575,0.1830146312713623
1,5,0.14459815621376038,0.18835674226284027
1,6,0.12194839119911194,0.21314138174057007
1,7,0.10216512531042099,0.2089562565088272
2,1,0.32260099053382874,0.2242918759584427
2,2,0.21836945414543152,0.20303507149219513
2,3,0.18679837882518768,0.20016318559646606
2,4,0.16611874103546143,0.210238516330719
2,5,0.14684204757213593,0.2101084142923355
2,6,0.12502901256084442,0.23982518911361694
3,1,0.32879742980003357,0.23872636258602142
3,2,0.22143669426441193,0.20539988577365875
3,3,0.1903076022863388,0.19563926756381989
3,4,0.16951510310173035,0.20796933770179749
3,5,0.15153294801712036,0.21425063908100128
3,6,0.13249950110912323,0.20896150171756744
4,1,0.32739701867103577,0.2327316403388977
4,2,0.22178928554058075,0.19234535098075867
4,3,0.1910184919834137,0.1933983415365219
4,4,0.1708286702632904,0.17948563396930695
4,5,0.1514342576265335,0.18232908844947815
4,6,0.1323026865720749,0.2065795511007309
4,7,0.11295631527900696,0.22320522367954254
