fold,epoch,train_loss,val_loss
0,1,0.32286009192466736,0.24393515288829803
0,2,0.22419533133506775,0.20625287294387817
0,3,0.19255027174949646,0.19738426804542542
0,4,0.17127977311611176,0.20108981430530548
0,5,0.15082019567489624,0.2010813057422638
0,6,0.12757208943367004,0.22540558874607086
1,1,0.33639660477638245,0.23037223517894745
1,2,0.22313962876796722,0.2637648582458496
1,3,0.19560806453227997,0.20518377423286438
1,4,0.17306534945964813,0.19171074032783508
1,5,0.15554232895374298,0.1854696124792099
1,6,0.13614624738693237,0.1988515555858612
1,7,0.11512021720409393,0.22847720980644226
1,8,0.10752352327108383,0.23212411999702454
2,1,0.34498003125190735,0.2800919711589813
2,2,0.22730718553066254,0.21571838855743408
2,3,0.19572484493255615,0.20707792043685913
2,4,0.1758694052696228,0.193861722946167
2,5,0.15983708202838898,0.21764853596687317
2,6,0.14180874824523926,0.2221437692642212
2,7,0.11899755895137787,0.25666719675064087
3,1,0.3321705758571625,0.23267211019992828
3,2,0.2282077521085739,0.21555911004543304
3,3,0.19720914959907532,0.1990700364112854
3,4,0.17557986080646515,0.20447494089603424
3,5,0.15754131972789764,0.20746830105781555
3,6,0.13593658804893494,0.21508008241653442
4,1,0.3378530740737915,0.7047989964485168
4,2,0.2294839769601822,0.20773200690746307
4,3,0.19746436178684235,0.20406578481197357
4,4,0.1795531064271927,0.18307189643383026
4,5,0.15875136852264404,0.18754446506500244
4,6,0.13906894624233246,0.2004978060722351
4,7,0.11952277272939682,0.22131235897541046
