fold,epoch,train_loss,val_loss
0,1,0.3149241507053375,0.25862938165664673
0,2,0.21543581783771515,0.2076719105243683
0,3,0.1872190535068512,0.19762252271175385
0,4,0.16928298771381378,0.20169270038604736
0,5,0.15342934429645538,0.20141318440437317
0,6,0.1355055868625641,0.22942039370536804
1,1,0.3115037679672241,0.23099984228610992
1,2,0.21423399448394775,0.19691330194473267
1,3,0.18435391783714294,0.18316447734832764
1,4,0.16584467887878418,0.18195265531539917
1,5,0.1481890231370926,0.18064096570014954
1,6,0.12885862588882446,0.19908249378204346
1,7,0.1115497499704361,0.2137906849384308
1,8,0.09615737944841385,0.23237749934196472
2,1,0.3121281862258911,0.22866883873939514
2,2,0.21474209427833557,0.20309682190418243
2,3,0.18518809974193573,0.2052186280488968
2,4,0.16652436554431915,0.19927076995372772
2,5,0.15038514137268066,0.21209214627742767
2,6,0.13236801326274872,0.21084868907928467
2,7,0.11291394382715225,0.22187215089797974
3,1,0.30840253829956055,0.29982638359069824
3,2,0.21196165680885315,0.21705831587314606
3,3,0.18484054505825043,0.18901853263378143
3,4,0.16605082154273987,0.18835841119289398
3,5,0.14783169329166412,0.19979657232761383
3,6,0.1307857781648636,0.21838690340518951
3,7,0.11217892169952393,0.22770947217941284
4,1,0.31541529297828674,0.24207748472690582
4,2,0.21410252153873444,0.20004920661449432
4,3,0.18656595051288605,0.1901160478591919
4,4,0.16771890223026276,0.19171610474586487
4,5,0.15304721891880035,0.17687028646469116
4,6,0.13525809347629547,0.18315280973911285
4,7,0.11712381988763809,0.19999408721923828
4,8,0.09964126348495483,0.22014378011226654
