fold,epoch,train_loss,val_loss
0,1,0.34047606587409973,0.3471631705760956
0,2,0.22284100949764252,0.22395342588424683
0,3,0.19442279636859894,0.21454846858978271
0,4,0.17828898131847382,0.2003057450056076
0,5,0.1658058613538742,0.1927940547466278
0,6,0.15426592528820038,0.2041541486978531
0,7,0.14369890093803406,0.1845310926437378
0,8,0.1335446983575821,0.18659251928329468
0,9,0.12517820298671722,0.18879073858261108
0,10,0.11474454402923584,0.1948176920413971
1,1,0.339162677526474,0.23715494573116302
1,2,0.22321267426013947,0.2658803462982178
1,3,0.19338807463645935,0.20443324744701385
1,4,0.17743316292762756,0.3560943603515625
1,5,0.1726856678724289,0.20246422290802002
1,6,0.15702398121356964,0.19432468712329865
1,7,0.1443842351436615,0.20885972678661346
1,8,0.13316763937473297,0.22808732092380524
1,9,0.12104294449090958,0.20912542939186096
2,1,0.3371041417121887,0.2727336287498474
2,2,0.221946582198143,0.218677818775177
2,3,0.19227859377861023,0.19434595108032227
2,4,0.17651771008968353,0.20011042058467865
2,5,0.16610459983348846,0.19193002581596375
2,6,0.1550685316324234,0.1968708485364914
2,7,0.14034700393676758,0.19409066438674927
2,8,0.12778037786483765,0.19832903146743774
3,1,0.33902448415756226,0.2522962689399719
3,2,0.2268436849117279,0.22055837512016296
3,3,0.19678106904029846,0.19293072819709778
3,4,0.17827054858207703,0.19485703110694885
3,5,0.16511772572994232,0.18663492798805237
3,6,0.15450376272201538,0.2029048204421997
3,7,0.14456166326999664,0.19164203107357025
3,8,0.1383969932794571,0.18993976712226868
4,1,0.35669460892677307,0.3891617953777313
4,2,0.24477510154247284,0.32079654932022095
4,3,0.21094340085983276,0.21653102338314056
4,4,0.19301913678646088,0.19129416346549988
4,5,0.18108665943145752,0.1845744401216507
4,6,0.1710982620716095,0.1881866753101349
4,7,0.16204586625099182,0.18215233087539673
4,8,0.1503378003835678,0.19061489403247833
4,9,0.1408643275499344,0.18440793454647064
4,10,0.13080132007598877,0.19401311874389648
