fold,epoch,train_loss,val_loss
0,1,0.3179622292518616,0.23526233434677124
0,2,0.21750493347644806,0.2236788123846054
0,3,0.1875191032886505,0.20589576661586761
0,4,0.1664806306362152,0.19383655488491058
0,5,0.1458987593650818,0.20756106078624725
0,6,0.12305918335914612,0.23169809579849243
0,7,0.10229288041591644,0.24984551966190338
1,1,0.3231976330280304,0.23798808455467224
1,2,0.21476201713085175,0.19570736587047577
1,3,0.18635061383247375,0.18314388394355774
1,4,0.16966915130615234,0.18836645781993866
1,5,0.15325668454170227,0.20246893167495728
1,6,0.1354239284992218,0.21666915714740753
2,1,0.3253856301307678,0.24498726427555084
2,2,0.22013524174690247,0.24697986245155334
2,3,0.1908426135778427,0.2088543027639389
2,4,0.17121239006519318,0.20796391367912292
2,5,0.15187540650367737,0.2307068407535553
2,6,0.13098867237567902,0.25271153450012207
2,7,0.11010566353797913,0.25034740567207336
3,1,0.32396161556243896,0.2580254077911377
3,2,0.22026130557060242,0.21009910106658936
3,3,0.1906718611717224,0.19497708976268768
3,4,0.17065605521202087,0.2043524831533432
3,5,0.15204694867134094,0.2080848664045334
3,6,0.13038510084152222,0.2249237596988678
4,1,0.32044944167137146,0.29315486550331116
4,2,0.22226278483867645,0.19613321125507355
4,3,0.19202974438667297,0.18879099190235138
4,4,0.17294296622276306,0.18831110000610352
4,5,0.15156137943267822,0.18830810487270355
4,6,0.12956224381923676,0.1993476152420044
4,7,0.1082657054066658,0.23114246129989624
4,8,0.09046141803264618,0.2490939497947693
